Processed fruit exports 1/,,,,,,,,,,,,,,,,,,,,Processed fruit exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,2.5,1.5,2.0,2.3,2.6,2.2,2.5,3.1,3.1,1.7,2.2,1.9,2.1,3.1,2.4,3.3,3.5,3.3,,North Dakota,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45
Virginia,8.0,8.3,7.9,7.2,9.2,9.4,8.2,8.4,11.9,10.5,10.4,13.2,18.4,11.8,12.4,13.5,11.2,13.8,,Oklahoma,2.3,2.2,2.1,2.3,2.6,2.4,2.0,2.7,1.0,0.8,1.2,0.6,1.1,0.7,0.9,1.6,0.0,0.0,,46
Washington,216.2,214.4,234.4,280.4,312.5,287.8,358.9,427.6,451.7,419.4,522.1,700.4,738.7,704.5,675.2,767.9,709.2,663.8,,Rhode Island,0.4,0.3,0.4,0.4,0.5,0.5,0.5,0.9,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.0,0.0,,47
West Virginia,2.0,1.8,1.8,2.4,2.2,1.9,2.2,2.5,3.2,2.9,2.9,3.7,6.1,4.0,4.1,4.3,3.7,4.4,,South Dakota,0.0,0.0,0.1,0.2,0.2,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48
Wisconsin,11.8,14.0,20.4,24.7,25.7,25.4,34.6,45.8,60.1,37.8,42.6,52.4,52.8,49.6,38.4,37.9,39.4,33.2,,Tennessee,2.2,1.3,1.5,1.6,2.0,1.7,2.0,1.2,1.2,0.5,0.4,0.5,0.6,0.6,0.5,0.3,0.0,0.0,,49
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50
United States,"1,909.9","1,868.1","1,880.8","2,011.1","2,278.6","2,205.9","2,654.1","2,989.2","3,336.1","3,107.5","3,534.3","4,168.2","4,223.7","4,477.5","4,442.7","4,451.6","4,290.2","4,121.9",,United States,"1,909.9","1,868.1","1,880.8","2,011.1","2,278.6","2,205.9","2,654.1","2,989.2","3,336.1","3,107.5","3,534.3","4,168.2","4,223.7","4,477.5","4,442.7","4,451.6","4,290.2","4,121.9",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/ Export values are calibrated such that the sum of State export estimates for a commodity equals the total U.S. export value for the commodity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data sources: USDA, Economic Research Service; USDA, Foreign Agricultural Service, Global Agricultural Trade System.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
