Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,30.1,37.4,33.2,32.1,32.1,31.3,35.5,33.9,32.5,24.8,37.4,40.2,44.5,54.5,55.9,41.9,33.9,33.0,,Washington,22.7,24.4,22.5,18.0,15.5,19.4,21.1,24.5,19.5,15.1,22.0,22.1,25.0,30.4,25.6,25.1,19.3,16.2,,26
Nebraska,166.0,213.0,201.6,206.0,195.3,200.8,240.1,266.2,249.8,172.9,261.0,307.4,342.4,383.5,373.8,328.8,271.7,255.5,,Utah,13.9,18.3,17.4,17.3,16.9,18.5,15.7,14.8,15.1,9.8,15.2,16.8,18.2,26.4,28.0,19.3,14.7,14.1,,27
Nevada,5.1,7.2,5.3,5.9,6.0,5.9,6.6,6.8,6.0,4.9,7.2,8.0,9.3,10.2,11.6,9.8,6.8,6.5,,Tennessee,14.1,16.8,13.7,16.3,16.3,15.5,17.6,22.7,18.4,11.7,19.8,20.6,25.4,23.6,23.9,18.7,14.2,13.9,,28
New Hampshire,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.4,0.4,0.4,0.2,0.2,0.2,,Arkansas,17.5,21.3,19.2,16.5,18.7,20.8,19.7,20.4,18.9,13.0,23.2,22.7,22.8,22.5,23.3,19.0,12.8,12.6,,29
New Jersey,0.3,0.4,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.3,0.3,0.2,0.1,,Florida,11.0,13.6,12.3,11.1,12.8,13.9,15.4,15.1,13.1,9.5,16.5,15.6,20.1,22.5,23.6,21.5,12.7,12.4,,30
New Mexico,27.4,29.9,22.4,24.2,26.6,26.4,30.0,32.4,31.4,22.1,34.5,42.7,45.0,32.8,29.4,24.4,20.8,17.6,,Alabama,14.1,14.5,11.8,14.1,13.9,13.9,14.2,14.9,11.7,8.8,14.2,13.7,17.2,17.7,19.2,14.7,10.4,11.1,,31
New York,5.4,6.1,4.2,4.2,4.1,5.2,5.3,4.0,5.2,3.3,6.2,8.7,10.8,10.2,11.7,9.8,6.6,7.1,,Virginia,10.6,14.8,13.4,12.4,10.9,12.6,15.8,15.9,14.5,8.5,14.4,16.3,14.8,21.3,20.6,17.3,10.7,10.9,,32
North Carolina,56.1,71.7,59.2,55.4,65.5,64.4,68.8,70.7,76.0,51.6,81.5,87.8,91.0,109.2,89.7,65.9,54.6,56.3,,Georgia,12.9,16.1,11.7,12.6,13.5,12.1,12.0,12.0,11.5,8.8,12.2,13.4,15.1,15.4,16.6,12.9,9.4,8.8,,33
North Dakota,15.4,23.5,23.7,23.0,22.1,23.4,24.7,27.4,23.7,16.4,25.9,30.4,29.3,37.8,39.3,27.9,21.5,22.8,,New York,5.4,6.1,4.2,4.2,4.1,5.2,5.3,4.0,5.2,3.3,6.2,8.7,10.8,10.2,11.7,9.8,6.6,7.1,,34
Ohio,19.2,24.7,20.4,19.5,20.0,21.8,26.3,25.8,25.3,19.2,32.8,35.5,40.7,42.7,40.1,32.9,26.2,27.6,,Nevada,5.1,7.2,5.3,5.9,6.0,5.9,6.6,6.8,6.0,4.9,7.2,8.0,9.3,10.2,11.6,9.8,6.8,6.5,,35
