Pork exports 1/,,,,,,,,,,,,,,,,,,,,Pork exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,3.4,4.1,4.2,4.5,6.0,7.3,7.7,8.4,12.8,10.7,12.5,16.6,17.3,16.1,19.6,16.1,15.4,16.6,,Georgia,11.9,11.0,9.2,10.3,13.2,14.5,13.3,11.6,18.6,15.8,15.3,18.9,21.1,16.3,15.6,16.2,20.3,12.4,,26
Nebraska,78.1,89.5,92.6,91.4,118.4,134.4,147.5,160.4,216.8,190.4,215.8,262.1,246.4,217.2,258.5,211.4,228.1,247.2,,Arizona,4.2,1.8,3.7,4.7,6.4,7.3,7.2,7.8,12.9,11.2,14.2,17.9,17.0,15.2,14.5,11.0,14.8,10.0,,27
Nevada,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.2,0.2,,California,4.1,3.4,3.4,4.1,6.2,6.3,6.3,6.8,9.9,7.2,9.6,11.1,11.2,10.3,9.5,7.9,7.4,7.7,,28
New Hampshire,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,,South Carolina,4.3,5.2,5.9,5.5,8.1,9.6,10.3,9.4,14.5,7.2,8.4,10.8,8.8,8.7,9.5,8.9,8.9,7.6,,29
New Jersey,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.4,0.4,0.3,0.2,0.2,0.2,,Alabama,4.5,3.9,3.2,2.9,4.1,7.5,7.1,8.5,10.2,14.2,11.3,10.6,11.5,12.4,9.7,9.9,9.0,6.0,,30
New Mexico,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,Idaho,0.7,0.8,1.0,0.9,0.7,0.8,1.0,1.7,2.9,3.1,3.6,4.9,8.4,6.9,7.2,5.4,3.4,3.4,,31
New York,0.7,1.4,1.0,1.4,2.3,2.3,2.3,2.4,2.8,2.9,2.4,5.8,5.3,4.6,5.2,5.3,3.9,1.5,,Maryland,0.6,1.0,1.0,1.1,1.2,1.7,1.4,1.4,2.2,2.1,2.7,3.1,2.6,2.2,2.6,1.9,1.9,1.9,,32
North Carolina,191.5,216.1,220.5,228.5,323.1,370.0,388.2,408.2,650.5,538.9,597.1,701.8,735.1,727.9,724.1,610.9,654.0,721.4,,New York,0.7,1.4,1.0,1.4,2.3,2.3,2.3,2.4,2.8,2.9,2.4,5.8,5.3,4.6,5.2,5.3,3.9,1.5,,33
North Dakota,5.5,6.0,5.1,4.3,6.6,8.3,8.2,8.5,11.9,12.8,14.5,16.1,15.4,14.9,21.6,17.3,15.6,17.5,,Delaware,0.7,0.5,0.4,0.4,0.5,0.6,0.6,0.7,0.9,0.6,0.7,0.6,0.5,0.7,0.4,0.2,0.3,1.1,,34
Ohio,37.9,44.0,41.1,41.2,62.1,71.3,79.8,86.2,129.8,121.7,154.3,198.8,204.5,190.1,203.9,169.6,181.4,213.4,,Washington,0.6,0.6,0.5,0.6,0.8,1.0,0.9,1.2,1.4,1.4,3.2,4.3,1.6,1.3,1.4,1.0,0.6,0.6,,35
Oklahoma,54.2,63.9,62.5,65.8,95.7,113.2,114.7,125.1,168.6,148.8,185.6,264.9,262.4,251.7,256.5,236.9,258.1,282.4,,Florida,0.8,0.9,0.8,0.6,1.0,0.8,0.7,0.8,1.0,1.0,0.7,0.9,0.7,0.6,0.8,0.7,0.5,0.6,,36
Oregon,0.6,0.9,0.7,0.8,0.8,0.9,1.0,1.1,1.7,1.2,1.2,1.4,0.9,0.6,0.4,0.5,0.6,0.5,,Massachussetts,0.2,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.4,0.5,0.5,0.8,0.5,0.6,0.7,0.5,,37
Pennsylvania,17.8,22.6,22.0,27.6,37.5,42.4,44.2,45.0,51.7,49.8,71.0,91.2,95.2,91.5,99.5,82.5,81.7,93.9,,Oregon,0.6,0.9,0.7,0.8,0.8,0.9,1.0,1.1,1.7,1.2,1.2,1.4,0.9,0.6,0.4,0.5,0.6,0.5,,38
Rhode Island,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,Hawaii,0.5,0.6,0.8,0.6,0.7,0.8,0.8,0.8,1.0,0.9,1.0,0.7,0.7,0.6,1.2,0.8,0.5,0.4,,39
South Carolina,4.3,5.2,5.9,5.5,8.1,9.6,10.3,9.4,14.5,7.2,8.4,10.8,8.8,8.7,9.5,8.9,8.9,7.6,,Maine,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.5,0.5,0.4,0.4,0.3,0.2,0.3,,40
South Dakota,32.6,40.2,38.2,40.9,56.2,64.9,82.4,76.8,119.1,97.5,120.8,160.0,171.8,140.1,146.6,122.1,139.0,164.3,,Vermont,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,,41
Tennessee,7.0,5.8,4.8,5.2,6.7,9.2,8.5,12.6,11.9,11.6,14.7,17.6,16.4,15.4,17.8,17.1,23.0,26.1,,Louisiana,0.3,0.4,0.3,0.3,0.5,0.5,0.4,0.4,0.5,0.3,0.4,0.8,0.2,0.2,0.3,0.2,0.2,0.3,,42
Texas,13.0,13.0,10.3,9.9,13.8,18.3,21.7,20.1,42.3,39.1,25.2,42.6,81.8,60.4,61.5,59.5,59.2,60.7,,New Jersey,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.4,0.4,0.3,0.2,0.2,0.2,,43
Utah,11.2,13.5,16.5,19.4,24.1,29.7,28.7,30.7,50.2,45.3,48.9,58.9,55.5,54.4,59.7,41.7,43.8,53.1,,Alaska,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.2,,44
Vermont,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,,New Hampshire,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,,45
Virginia,5.5,6.0,6.9,7.6,10.5,8.7,14.1,12.5,17.3,14.6,16.7,16.8,15.6,13.3,14.3,12.7,13.7,14.2,,Nevada,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.2,0.2,,46
