U.S. agricultural exports: calendar years 2000-2017 by Schedule B 10 digit codes 1/,,,,,,,,,,,,,,,,,,,,
,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
,,,,,,,,,Million $,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1002900000,"RYE, EX SEED",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,46.0,481.0,373.0,137.0,259.0,
1003002000,BARLEY FOR MALT,"42,795.0","41,917.0","20,715.0","38,916.0","17,917.0","21,092.0","15,568.0","24,562.0","48,615.0","23,459.0","20,226.0","24,484.0",0.0,0.0,0.0,0.0,0.0,0.0,
1003004090,"BARLEY,EX SD NES","81,889.0","73,171.0","47,523.0","62,595.0","22,697.0","71,639.0","40,804.0","135,199.0","144,540.0","11,838.0","18,708.0","18,412.0",0.0,0.0,0.0,0.0,0.0,0.0,
1003902000,BARLEY FOR MALT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"27,798.0","27,306.0","28,115.0","59,668.0","15,596.0","21,624.0",
1003904000,"BARLEY,EX SD NES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"34,204.0","23,639.0","55,972.0","18,326.0","7,148.0","13,323.0",
1004000080,"OATS,EX SEED NES","2,914.0","4,818.0","4,448.0","4,891.0","4,976.0","4,339.0","5,877.0","5,099.0","9,172.0","5,082.0","5,075.0","6,270.0",0.0,0.0,0.0,0.0,0.0,0.0,
1004900000,OATS EX SEED NES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,112.0","5,055.0","5,507.0","5,257.0","7,755.0","8,845.0",
1007000040,"SORGHUM,EX SEED","571,241.0","612,814.0","572,280.0","532,706.0","524,505.0","495,503.0","606,811.0","1,017,421.0","1,236,174.0","635,991.0","714,357.0","958,574.0",0.0,0.0,0.0,0.0,0.0,0.0,
1007900000,"SORGHUM, EX SEED",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"488,980.0","518,797.0","1,655,205.0","2,261,185.0","1,300,111.0","1,028,131.0",
1008300000,CANARY SEED,"3,251.0","1,921.0","2,202.0","1,866.0","2,123.0","2,102.0","1,902.0","1,485.0","2,065.0","1,542.0","1,171.0","1,398.0",815.0,559.0,252.0,180.0,518.0,420.0,
1103200010,"PELLETS,ROLD,FLK",0.0,0.0,"1,102.0","1,096.0",163.0,730.0,"1,395.0",372.0,203.0,285.0,"1,004.0",571.0,"2,720.0","1,770.0","1,279.0","1,230.0","1,200.0",982.0,
1103210000,"PELLETS,ROLD,FLK",970.0,"1,570.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1213000000,"STRW+HSKS,UNPREP","10,054.0","10,493.0","10,490.0","13,133.0","15,711.0","14,794.0","21,864.0","24,268.0","17,872.0","12,840.0","18,514.0","24,234.0","25,640.0","22,119.0","15,331.0","15,457.0","11,753.0","23,661.0",
1214100010,"ALFALFA CUBE,DHY","9,194.0","7,237.0","10,083.0","23,210.0","23,645.0","19,297.0","17,762.0","19,042.0","7,512.0","22,190.0","29,399.0","25,082.0","31,715.0","27,394.0","35,339.0","35,972.0","48,367.0","40,961.0",
1214100015,"ALFALFA MEAL,DHY","1,031.0",347.0,"4,059.0","2,267.0","3,827.0","3,495.0","3,181.0","2,258.0","5,123.0","3,484.0","4,790.0","2,733.0","2,837.0","4,749.0","4,931.0","4,863.0","6,394.0","8,735.0",
1214100030,"ALFALFA CUBE,SUN","18,047.0","13,945.0","12,190.0","5,371.0","2,895.0","5,559.0","2,995.0","8,743.0","20,429.0","8,613.0","8,814.0","13,499.0","23,143.0","26,306.0","25,477.0","18,096.0","13,724.0","11,697.0",
1214100050,"ALFALFA MEAL,SUN",513.0,71.0,332.0,"2,983.0",188.0,149.0,251.0,149.0,585.0,"2,012.0","2,902.0","2,900.0","3,437.0",872.0,574.0,"1,291.0","3,978.0","3,540.0",
1214100060,"ALFALFA MEAL,MIS","4,991.0",743.0,683.0,815.0,284.0,202.0,160.0,201.0,562.0,142.0,929.0,253.0,606.0,791.0,491.0,259.0,861.0,740.0,
1214900010,ALFALFA HAY,"103,879.0","95,827.0","153,569.0","158,348.0","171,533.0","165,087.0","165,192.0","171,249.0","215,181.0","354,253.0","339,374.0","400,624.0","500,223.0","586,837.0","536,062.0","644,490.0","743,383.0","772,201.0",
1214900015,OTHER HAY,"212,806.0","205,251.0","250,135.0","281,960.0","244,463.0","272,959.0","285,158.0","342,427.0","366,998.0","393,656.0","487,704.0","520,667.0","662,537.0","639,253.0","517,886.0","495,044.0","429,906.0","472,189.0",
1214900040,ANIMAL FEEDS,"23,229.0","8,767.0","7,796.0","13,258.0","14,737.0","34,241.0","53,994.0","57,893.0","65,762.0","59,174.0","70,523.0","82,553.0","87,569.0","99,946.0","115,051.0","139,084.0","164,635.0","152,690.0",
1802000000,"COCOA SHELLS,HKS",266.0,203.0,324.0,814.0,255.0,"3,936.0","1,610.0",642.0,560.0,175.0,83.0,69.0,192.0,63.0,127.0,202.0,294.0,243.0,
2302100000,BRAN FRM CORN,"7,969.0","7,830.0","11,157.0","7,196.0","7,775.0","10,148.0","16,962.0","25,133.0","30,723.0","20,469.0","23,668.0","20,474.0","87,784.0","179,810.0","279,523.0","283,129.0","201,564.0","43,306.0",
2302200000,BRAN FRM RICE,"7,827.0","7,158.0","8,155.0","12,448.0","14,762.0","14,632.0","19,292.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2302300000,BRAN FRM WHEAT,"8,028.0","14,517.0","20,213.0","18,871.0","12,424.0","13,004.0","20,050.0","33,895.0","39,620.0","31,180.0","20,934.0","51,248.0","40,468.0","33,775.0","26,883.0","23,444.0","26,300.0","24,013.0",
2302400000,"BRAN,NESOI","4,424.0","3,740.0","5,501.0","4,523.0","5,770.0","5,665.0","10,701.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2302400105,BRAN FRM RICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"13,185.0","14,068.0","12,508.0","13,346.0","11,129.0","19,821.0","17,111.0","14,822.0","24,075.0","22,256.0","22,202.0",
2302400165,"BRAN,NESOI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9,917.0","12,465.0","13,051.0","16,855.0","12,582.0","11,332.0","10,175.0","10,086.0","10,501.0","9,194.0","7,779.0",
2303100010,CORN GLUTEN FEED,"375,015.0","354,466.0","314,257.0","331,846.0","320,193.0","245,703.0","230,000.0","191,202.0","272,621.0","122,742.0","163,646.0","270,176.0","184,066.0","234,086.0","223,343.0","134,684.0","172,678.0","166,879.0",
2303100020,CORN GLUTEN MEAL,"214,766.0","244,587.0","240,470.0","269,658.0","281,403.0","270,091.0","292,035.0","335,486.0","470,859.0","354,027.0","421,377.0","460,745.0","575,978.0","690,567.0","679,203.0","563,611.0","448,462.0","487,902.0",
2303200020,"BEET PULP, DRIED","71,688.0","77,595.0","60,766.0","58,987.0","66,886.0","66,538.0","61,485.0","58,684.0","62,386.0","71,602.0","78,898.0","64,171.0","98,207.0","96,410.0","97,914.0","88,377.0","92,199.0","89,185.0",
2303200040,"BEET-PULP NESOI,","5,006.0","9,232.0","18,149.0","16,883.0","14,173.0","12,587.0","17,756.0","15,521.0","19,420.0","10,153.0","13,822.0","13,904.0","13,938.0","9,743.0","7,352.0","14,779.0","11,297.0","13,448.0",
2303300000,"BRWR,DTLR,GRN","73,368.0","77,887.0","76,756.0","78,541.0","94,445.0","113,151.0","160,861.0","391,964.0","980,637.0","966,276.0","1,622,987.0","1,871,090.0","2,104,367.0","2,947,039.0","2,962,927.0","2,982,805.0","2,158,696.0","1,851,276.0",
2308001000,ANIMAL FEEDS,0.0,0.0,"5,131.0","5,053.0","4,625.0","4,029.0","3,496.0","2,678.0","3,076.0","2,816.0","2,809.0","5,015.0","4,342.0","4,695.0","5,840.0","6,308.0","3,510.0","4,565.0",
2308009820,CITRUS PULP PELT,0.0,0.0,"29,097.0","28,059.0","34,281.0","18,152.0","27,610.0","43,181.0","89,731.0","23,590.0","19,012.0","47,155.0","30,088.0","33,840.0","19,942.0","3,557.0",971.0,25.0,
2308009900,VEGETABLE MATRLS,0.0,0.0,"6,482.0","3,909.0","5,513.0","4,684.0","6,103.0","25,069.0","34,708.0","56,828.0","129,284.0","81,230.0","58,403.0","47,078.0","56,933.0","74,014.0","39,026.0","60,904.0",
2308100000,ANIMAL FEEDS,"1,173.0",192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2308908020,CITRUS PULP PELT,"54,626.0","29,313.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2308909000,VEGETABLE MATRLS,"10,618.0","16,065.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2309100000,DOG + CAT FOOD,"773,860.0","907,559.0","691,139.0","702,270.0","700,820.0","807,145.0","964,898.0","1,038,979.0","1,175,756.0","1,132,315.0","1,127,853.0","1,256,236.0","1,308,751.0","1,351,347.0","1,300,654.0","1,280,583.0","1,308,804.0","1,373,274.0",
2309901010,PET FOOD,"56,210.0","74,725.0","79,901.0","85,130.0","80,787.0","100,038.0","105,974.0","98,802.0","119,032.0","125,363.0","121,695.0","109,620.0","115,538.0","109,983.0","106,050.0","94,349.0","103,314.0","84,924.0",
2309901020,"PLTY,FEEDS, PREP","35,190.0","38,766.0","49,365.0","54,295.0","63,025.0","55,101.0","54,118.0","58,640.0","80,299.0","116,563.0","123,168.0","142,999.0","192,295.0","200,957.0","216,236.0","193,120.0","214,545.0","140,025.0",
2309901030,DARY CATL FEED,"14,614.0","10,626.0","8,402.0","10,878.0","12,115.0","9,841.0","8,858.0","14,651.0","25,633.0","15,758.0","8,575.0","12,243.0","28,470.0","27,756.0","32,604.0","21,324.0","18,379.0","18,290.0",
2309901040,"LVST FEED, PREP","68,610.0","67,865.0","70,153.0","62,015.0","82,345.0","93,990.0","83,699.0","100,189.0","110,306.0","90,602.0","126,615.0","133,718.0","162,521.0","251,055.0","250,421.0","249,963.0","268,868.0","240,406.0",
2309901050,"MXD FEEDS, NESOI","152,929.0","216,550.0","208,517.0","182,421.0","188,529.0","253,212.0","271,342.0","279,071.0","309,473.0","242,452.0","279,267.0","347,922.0","315,096.0","298,074.0","304,587.0","289,727.0","315,588.0","353,443.0",
2309903010,MILK REPLACERS,"9,008.0","9,785.0","8,803.0","4,963.0","11,785.0","12,104.0","14,179.0","13,967.0","28,066.0","29,885.0","26,777.0","62,564.0","70,989.0","66,542.0","49,715.0","11,056.0","18,511.0","5,793.0",
2309908500,OTH PREPS FEED,"216,329.0","239,609.0","190,230.0","200,320.0","165,680.0","171,719.0","211,063.0","287,212.0","311,222.0","322,303.0","358,148.0","435,735.0","509,780.0","605,090.0","550,896.0","518,201.0","570,852.0","726,735.0",
,"Grains products, processed","1,608.3","1,699.1","1,856.2","2,031.8","2,279.8","2,550.4","2,858.0","3,479.3","3,572.9","3,648.0","3,854.0","4,196.6","4,572.5","4,732.4","4,757.8","4,603.5","4,426.8","4,407.9",
1005904040,"POPCORN, EX SEED","65,145.0","64,583.0","59,137.0","57,718.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1005904041,"POPCORN,MICROWAV",0.0,0.0,0.0,0.0,"55,469.0","74,969.0","80,949.0","92,175.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1005904049,"POPCORN,EX SEED",0.0,0.0,0.0,156.0,"26,972.0","30,828.0","42,006.0","51,993.0","86,341.0","83,901.0","84,304.0","79,984.0","94,715.0","107,814.0","121,359.0","116,161.0","102,801.0","118,109.0",
1008100000,BUCKWHEAT,"6,262.0","6,419.0","2,545.0","2,922.0","4,834.0","6,091.0","5,309.0","5,481.0","10,264.0","11,745.0","13,172.0","16,379.0","14,636.0","15,586.0","9,625.0","15,759.0","19,763.0","16,116.0",
1008200000,MILLET,"9,124.0","7,039.0","8,357.0","6,253.0","12,015.0","10,090.0","9,794.0","12,993.0","15,983.0","15,391.0","16,506.0","26,631.0",0.0,0.0,0.0,0.0,0.0,0.0,
1008290000,"MILLET, EX SEED",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"12,619.0","7,973.0","15,377.0","16,337.0","12,779.0","14,588.0",
1008400000,FONIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,24.0,0.0,0.0,8.0,
1008500000,QUINOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,002.0","4,147.0","6,043.0","6,344.0","5,775.0","5,019.0",
1008600000,TRITICALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,111.0,23.0,164.0,17.0,
1008900020,WILD RICE,"5,706.0","6,354.0","5,282.0","5,592.0","6,902.0","6,586.0","9,419.0","14,208.0","19,634.0","11,412.0","14,082.0","15,672.0",0.0,0.0,0.0,0.0,0.0,0.0,
1008900040,"CEREALS, NESOI","14,806.0","18,356.0","18,069.0","15,883.0","18,540.0","20,491.0","20,352.0","23,590.0","24,753.0","27,978.0","25,605.0","21,467.0",0.0,0.0,0.0,0.0,0.0,0.0,
1008900120,WILD RICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"13,883.0","16,425.0","20,074.0","16,890.0","20,119.0","18,667.0",
1008900140,"CEREALS, NESOI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"18,841.0","21,621.0","25,051.0","17,837.0","13,804.0","14,087.0",
1101000000,WHEAT FLOUR,"130,774.0","110,438.0","109,640.0","74,190.0","66,336.0","51,269.0","51,221.0","118,573.0","137,252.0","131,476.0","139,717.0","153,402.0","143,485.0","132,892.0","126,149.0","147,711.0","160,935.0","135,078.0",
1102100000,RYE FLOUR,294.0,268.0,204.0,247.0,251.0,325.0,479.0,409.0,877.0,"1,002.0","2,214.0",810.0,0.0,0.0,0.0,0.0,0.0,0.0,
1102200000,CORN FLOUR,"27,362.0","22,955.0","43,333.0","31,741.0","24,862.0","24,397.0","31,288.0","36,705.0","44,544.0","31,834.0","42,070.0","41,681.0","67,246.0","56,909.0","55,037.0","58,728.0","59,800.0","62,681.0",
1102900000,MISC FLOUR,"10,254.0","7,257.0","11,654.0","8,403.0","7,152.0","7,541.0","9,954.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1102902700,RYE FLOUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,"1,649.0","2,460.0","1,677.0","1,283.0","1,223.0",
1102908000,MISC FLOUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,644.0","13,062.0","9,337.0","12,851.0","12,431.0","12,608.0","13,792.0","30,579.0","13,032.0","13,524.0","13,197.0",
1103110020,"GROATS,MEAL,SEM","3,404.0","2,778.0","2,060.0","1,845.0","3,146.0","3,546.0","5,381.0","9,140.0","9,978.0","5,717.0","5,054.0","6,959.0","8,978.0","9,969.0","9,775.0","12,164.0","11,507.0","8,215.0",
1103110040,"GROATS,MEAL,NES","1,091.0","7,349.0","33,442.0","6,697.0","4,887.0","2,360.0",364.0,165.0,394.0,667.0,301.0,880.0,"1,397.0","1,162.0",430.0,190.0,482.0,631.0,
1103120000,"OATS,GROATS,MEAL","3,169.0","10,478.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1103130020,CORN GROATS+MEAL,"34,235.0","31,460.0","41,377.0","32,226.0","53,856.0","42,080.0","70,765.0","119,096.0","114,186.0","97,611.0","71,909.0","84,280.0","66,182.0","61,328.0","64,259.0","51,900.0","66,947.0","53,632.0",
1103130060,CORN GROATS NES,"27,737.0","27,120.0","23,472.0","19,793.0","16,463.0","8,029.0","5,694.0","6,103.0","8,205.0","23,854.0","7,965.0","11,898.0","9,174.0","12,077.0","2,376.0","2,978.0","2,006.0","2,610.0",
1103190000,"GROATS,MEAL,NES","5,042.0","3,724.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1103191200,"OATS,GROATS,MEAL",0.0,0.0,"6,234.0","6,585.0","3,607.0","3,262.0","5,873.0","13,273.0","8,827.0","6,118.0","6,512.0","5,335.0","4,007.0","3,267.0","4,521.0","4,309.0","6,089.0","7,832.0",
1103199000,"GROATS,MEAL,NES",0.0,0.0,"1,506.0",753.0,719.0,"1,816.0","1,482.0","1,355.0","2,362.0","1,547.0","1,238.0","1,301.0","1,770.0","1,314.0","1,014.0","1,679.0","1,622.0","1,896.0",
1103200090,CEREAL PELLETS,0.0,0.0,"2,850.0","3,409.0","2,649.0","2,952.0","5,632.0","6,441.0","4,833.0","3,678.0","3,463.0","2,645.0",941.0,200.0,360.0,189.0,145.0,623.0,
1103290000,CEREAL PELLETS,"2,049.0","1,583.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1104110000,"BRLY,ROLD,FLAKED",633.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1104120000,"OATS,ROLD,FLAKED","2,934.0","3,981.0","8,603.0","10,828.0","16,573.0","7,446.0","7,675.0","7,792.0","13,896.0","18,580.0","16,073.0","16,882.0","20,448.0","36,150.0","30,138.0","19,939.0","18,493.0","14,532.0",
1104190000,"GRN,ROLD,FLK,NES","1,526.0","2,134.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1104191000,"BRLY,ROLD,FLAKED",0.0,0.0,613.0,501.0,"4,367.0",551.0,"3,053.0","1,238.0",393.0,313.0,245.0,560.0,942.0,742.0,897.0,"1,973.0","1,093.0",925.0,
1104199000,"GRN,ROLD,FLK,NES",0.0,0.0,"3,967.0","8,537.0","7,107.0","4,353.0","7,118.0","5,611.0","9,394.0","5,739.0","9,631.0","12,503.0","6,325.0","5,943.0","5,320.0","4,811.0","10,795.0","11,525.0",
1104210000,"BRLY,HULD,PEARLD",445.0,"1,327.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1104220000,"OATS,HULD,PEARLD","2,768.0","3,370.0","3,803.0","5,678.0","3,390.0","7,851.0","8,002.0","9,835.0","6,939.0","14,196.0","7,549.0","4,465.0","5,035.0","3,553.0","2,980.0","3,244.0","3,557.0","2,680.0",
1104230000,"CORN,HULD,PEARLD","28,089.0","88,320.0","186,914.0","279,722.0","262,468.0","325,964.0","451,662.0","541,393.0","61,053.0","61,211.0","57,223.0","75,215.0","73,970.0","61,375.0","48,814.0","43,132.0","40,660.0","42,854.0",
1104290000,"GRN,HLD,PRLD,NES","2,675.0","3,736.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1104291000,"BRLY,HULD,PEARLD",0.0,0.0,861.0,"1,050.0",593.0,690.0,998.0,600.0,980.0,520.0,828.0,675.0,877.0,850.0,725.0,"2,048.0","1,286.0",937.0,
1104299000,"GRN,HLD,PRLD,NES",0.0,0.0,"1,821.0","2,790.0","3,503.0","8,792.0","5,057.0","5,676.0","7,900.0","6,133.0","4,172.0","5,346.0","2,910.0","3,342.0","13,302.0","4,011.0","3,965.0","5,860.0",
1104300000,"GERM,ROLD,FLKD","1,235.0","1,251.0","1,788.0","1,397.0","1,110.0","1,360.0","1,682.0","2,574.0","1,949.0","2,580.0","2,944.0","3,677.0","3,723.0","4,745.0","1,863.0","2,574.0","2,426.0","3,238.0",
1107100000,"MALT, NT RSTD","31,526.0","34,704.0","25,269.0","23,552.0","46,185.0","57,269.0","70,604.0","132,023.0","234,416.0","272,989.0","197,490.0","156,199.0","231,189.0","199,361.0","223,923.0","196,446.0","194,969.0","241,891.0",
1107200000,"MALT, ROASTED",965.0,726.0,"1,178.0",970.0,"1,483.0","8,404.0","7,441.0","15,324.0","23,628.0","6,813.0","5,472.0","19,790.0","7,118.0","14,357.0","9,776.0","7,389.0","6,304.0","7,039.0",
1108110000,"STARCH, WHEAT","12,353.0","11,066.0","8,613.0","13,485.0","11,414.0","13,560.0","15,319.0","20,617.0","26,144.0","17,230.0","15,171.0","12,944.0","5,087.0","7,625.0","4,389.0","2,095.0","1,598.0","1,955.0",
1108120000,CORN STARCH,"40,625.0","40,607.0","39,868.0","34,915.0","37,581.0","56,871.0","60,279.0","72,129.0","67,134.0","60,642.0","79,310.0","81,345.0","96,373.0","72,260.0","78,108.0","68,983.0","57,455.0","63,940.0",
1109000000,"WHEAT GLUTEN, WH","6,480.0","6,914.0","12,358.0","9,368.0","11,881.0","7,439.0","6,314.0","7,088.0","7,904.0","7,971.0","9,139.0","9,470.0","13,224.0","19,423.0","15,694.0","8,541.0","6,575.0","9,045.0",
1901200005,"MIXES, DOUGHS","28,708.0","34,467.0","34,222.0","55,750.0","56,962.0","69,122.0","72,211.0","69,554.0","98,178.0","90,675.0","110,938.0","132,248.0","95,958.0","106,732.0","105,407.0","110,641.0","91,558.0","89,215.0",
1901200015,"MIXES, DOUGHS","41,477.0","42,124.0","48,331.0","49,583.0","53,384.0","63,063.0","72,832.0","77,956.0","92,105.0","102,780.0","111,810.0","115,154.0","133,362.0","150,858.0","145,977.0","149,969.0","143,034.0","128,286.0",
1901200025,"MIXES, DOUGHS","82,932.0","75,484.0","75,095.0","111,285.0","121,260.0","123,538.0","130,298.0","157,721.0","189,564.0","222,335.0","208,024.0","249,319.0","248,617.0","280,021.0","257,045.0","237,844.0","243,730.0","258,801.0",
1901901500,MALT EXTRACT,"4,045.0","4,604.0","4,708.0","9,269.0","6,555.0","33,935.0","4,470.0","11,700.0","4,141.0","3,689.0","2,538.0","3,366.0","4,270.0","4,419.0","3,545.0","3,621.0","8,541.0","9,539.0",
1901902500,BLENDED FD PRDTS,"35,288.0","40,736.0","43,557.0","46,637.0","48,315.0","51,286.0","52,696.0","58,769.0","60,801.0","69,928.0","86,726.0","96,000.0","93,609.0","84,958.0","81,102.0","76,083.0","71,762.0","67,169.0",
1901909082,CRN-SOYA MLK BLN,"73,470.0","67,937.0","61,709.0","71,547.0","115,086.0","86,480.0","41,291.0","49,890.0","78,799.0","65,732.0","60,916.0","85,802.0","85,686.0","63,651.0","44,307.0","48,521.0","45,076.0",0.0,
1901909085,WHT-SOYA BLNDS,"5,522.0","3,909.0","8,677.0","17,287.0","18,452.0","16,435.0","14,937.0","12,141.0","10,536.0","9,028.0","20,531.0","16,628.0","9,460.0","12,149.0","8,448.0","8,535.0","6,917.0",0.0,
1901909182,CRN-SOYA MLK BLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"47,177.0",
1901909185,WHT-SOYA BLNDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,072.0",
1902112000,PASTA W/EG,"10,624.0","8,925.0","11,276.0","17,170.0","14,790.0","8,018.0","9,997.0","11,714.0","22,640.0","22,082.0","14,168.0","11,447.0","7,690.0","8,009.0","6,517.0","6,641.0","6,025.0","5,166.0",
1902114000,PASTA W/EG NES,"3,541.0","2,455.0","3,227.0","3,842.0","3,376.0","9,075.0","10,826.0","10,323.0","3,637.0","2,738.0","3,182.0","3,740.0","6,401.0","5,539.0","7,304.0","8,241.0","5,832.0","6,489.0",
1902192000,PASTA NO EG,"51,686.0","54,254.0","48,319.0","52,926.0","57,822.0","63,052.0","60,073.0","67,814.0","93,838.0","106,030.0","96,577.0","106,904.0","117,728.0","108,367.0","118,065.0","126,920.0","100,512.0","86,942.0",
1902194000,PASTA NO EGG NES,"3,866.0","4,573.0","4,530.0","3,867.0","5,681.0","4,401.0","4,712.0","5,810.0","7,082.0","11,433.0","14,505.0","18,434.0","25,529.0","33,205.0","37,258.0","36,424.0","26,937.0","28,172.0",
1902400000,COUSCOUS,"1,145.0","1,142.0","1,031.0",857.0,"1,013.0","1,365.0","1,640.0","2,080.0","2,136.0","1,233.0","1,453.0","1,102.0","2,236.0","1,447.0","1,122.0","1,319.0","1,288.0","1,457.0",
1904100040,"BK CER, W/SUGAR","27,731.0","32,205.0","85,839.0","122,106.0","151,688.0","181,592.0","200,720.0","192,523.0","220,180.0","232,267.0","238,352.0","252,035.0","278,113.0","294,062.0","317,917.0","380,777.0","346,265.0","321,996.0",
1904100080,"BK CER, WO/SUGAR","114,695.0","122,795.0","83,306.0","65,240.0","77,547.0","79,880.0","52,674.0","60,823.0","54,800.0","103,792.0","119,815.0","129,831.0","183,711.0","213,837.0","208,157.0","166,824.0","165,900.0","159,898.0",
1904200000,"BK CER, NESOI","9,930.0","12,940.0","15,310.0","13,113.0","16,057.0","13,770.0","12,672.0","18,347.0","17,614.0","43,964.0","69,807.0","61,563.0","52,883.0","60,428.0","67,519.0","84,704.0","74,388.0","76,673.0",
1904300000,"WHT,BULGUR,PREP",0.0,0.0,"12,342.0","26,642.0","29,392.0","26,755.0","46,803.0","58,023.0","63,479.0","41,511.0","21,945.0","18,890.0","30,731.0","18,095.0","12,227.0","7,857.0","5,869.0","8,430.0",
1904900020,"BRKFST CRL,PREP","17,943.0","23,578.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1904900040,"BK CRL,PREP NES","54,117.0","59,090.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1904900120,CRL NOT CRN FZN,0.0,0.0,"7,462.0","6,814.0","3,183.0","2,383.0","1,979.0","7,140.0","4,151.0","3,477.0","2,643.0","3,564.0","3,881.0","5,247.0","4,492.0","3,356.0","4,411.0","4,440.0",
1904900140,CEREAL NT CORN,0.0,0.0,"49,331.0","41,111.0","44,014.0","57,294.0","66,078.0","62,357.0","77,790.0","89,944.0","90,406.0","102,369.0","114,486.0","113,825.0","110,169.0","105,845.0","91,439.0","91,392.0",
1905100000,CRISPBREAD,"5,382.0","3,162.0","3,729.0","4,514.0","5,124.0","3,613.0","2,633.0","3,994.0","5,065.0","4,450.0","4,156.0","5,099.0","5,000.0","5,164.0","6,083.0","4,489.0","6,212.0","6,305.0",
1905200000,GINGERBREAD,401.0,173.0,930.0,80.0,727.0,578.0,442.0,722.0,450.0,298.0,261.0,665.0,319.0,578.0,677.0,690.0,"1,108.0",878.0,
1905300020,"SWT BISCTS,FRZ","6,609.0","10,641.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1905300040,"SWT BISCTS,NESOI","126,365.0","119,159.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
