Other livestock products exports 1/,,,,,,,,,,,,,,,,,,,,Other livestock products exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,28.9,38.1,35.0,30.4,27.0,27.3,28.4,33.9,22.9,19.9,23.3,26.6,24.7,20.3,18.9,17.1,16.9,20.0,,Maryland,26.7,22.9,21.0,3.0,3.1,7.8,7.4,8.3,9.7,9.4,13.1,16.7,17.2,14.7,14.9,14.9,15.1,18.0,,42
Texas,81.2,81.2,80.0,88.1,86.2,126.9,125.0,156.0,182.4,161.0,197.9,237.0,197.4,165.7,159.3,129.2,140.6,183.9,,West Virginia,6.3,4.8,3.1,2.8,2.6,2.6,2.8,3.6,14.7,13.8,17.4,21.9,21.5,17.7,16.3,14.6,14.5,17.2,,43
Utah,16.5,16.0,15.0,14.3,15.2,17.0,22.4,23.0,33.9,40.6,52.6,73.7,71.9,49.5,48.8,32.5,29.8,36.3,,New Mexico,7.8,8.1,7.1,7.8,7.5,8.2,9.0,11.4,16.8,16.8,20.5,25.5,25.9,20.3,18.8,15.3,13.8,16.8,,44
Vermont,3.5,3.9,3.7,3.8,3.1,3.8,3.8,4.8,4.6,4.9,6.7,7.4,7.5,6.5,6.3,6.2,6.4,7.4,,Nevada,5.8,6.2,6.0,5.5,5.5,6.2,6.5,7.4,4.6,5.9,7.9,11.2,12.6,10.5,13.4,10.4,10.7,12.0,,45
Virginia,74.5,79.3,83.3,115.9,65.9,66.7,70.2,85.8,110.9,84.9,107.5,124.0,113.6,96.6,90.6,79.3,80.9,95.6,,Vermont,3.5,3.9,3.7,3.8,3.1,3.8,3.8,4.8,4.6,4.9,6.7,7.4,7.5,6.5,6.3,6.2,6.4,7.4,,46
Washington,37.4,52.5,52.0,46.7,45.1,51.9,52.8,88.3,102.3,82.8,100.4,117.2,136.5,133.9,125.2,112.2,110.8,136.8,,New Hampshire,1.7,2.8,3.0,3.2,2.6,2.4,2.7,4.3,3.7,3.5,4.4,4.9,5.3,4.7,4.5,4.3,4.3,5.2,,47
West Virginia,6.3,4.8,3.1,2.8,2.6,2.6,2.8,3.6,14.7,13.8,17.4,21.9,21.5,17.7,16.3,14.6,14.5,17.2,,Delaware,2.2,2.5,2.4,2.0,1.6,1.3,1.2,1.4,1.5,1.6,2.4,3.2,3.4,3.6,3.7,3.3,3.3,3.9,,48
Wisconsin,61.5,85.4,80.3,56.9,70.6,93.6,123.0,165.0,226.6,194.9,203.8,225.3,190.1,143.3,136.9,110.8,109.7,129.3,,Rhode Island,0.6,1.1,1.1,1.1,0.9,1.1,1.2,1.4,1.4,1.2,1.5,1.6,1.5,3.1,2.9,2.7,2.7,3.1,,49
Wyoming,6.0,11.0,11.0,18.3,16.0,15.2,12.5,15.9,34.3,43.8,35.3,50.5,49.5,41.1,36.7,31.0,28.5,35.1,,Alaska,0.0,0.0,0.0,1.2,1.1,1.1,1.2,1.4,1.2,1.0,1.2,1.5,1.3,1.2,1.2,1.1,1.1,1.4,,50
United States,"1,971.8","1,911.0","1,762.1","1,765.6","1,663.1","1,785.3","1,975.1","2,388.5","2,679.4","2,416.8","2,923.3","3,510.4","3,433.1","3,055.1","2,920.6","2,548.2","2,532.8","3,054.9",,United States,"1,971.8","1,911.0","1,762.1","1,765.6","1,663.1","1,785.3","1,975.1","2,388.5","2,679.4","2,416.8","2,923.3","3,510.4","3,433.1","3,055.1","2,920.6","2,548.2","2,532.8","3,054.9",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/ Export values are calibrated such that the sum of State export estimates for a commodity equals the total U.S. export value for the commodity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data sources: USDA, Economic Research Service; USDA, Foreign Agricultural Service, Global Agricultural Trade System.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
